"Date","Price","Open","High","Low","Vol.","Change %"
"10/25/2018","15,000.0","15,000.0","15,240.0","14,980.0","589.97K","0.00%"
"10/24/2018","15,000.0","15,180.0","15,280.0","14,900.0","246.77K","-1.19%"
"10/23/2018","15,180.0","15,080.0","15,180.0","14,900.0","1.03M","0.00%"
"10/22/2018","15,180.0","15,300.0","15,460.0","15,100.0","194.24K","-0.91%"
"10/19/2018","15,320.0","15,600.0","15,800.0","15,140.0","435.06K","-1.79%"
"10/18/2018","15,600.0","15,680.0","15,680.0","15,400.0","904.05K","0.78%"
"10/17/2018","15,480.0","15,100.0","15,880.0","15,060.0","16.39M","2.52%"
"10/16/2018","15,100.0","15,040.0","15,480.0","15,040.0","1.92M","-0.40%"
"10/12/2018","15,160.0","15,300.0","15,660.0","15,160.0","160.32K","-0.92%"
"10/11/2018","15,300.0","15,300.0","15,400.0","15,000.0","161.31K","-0.65%"
